,name,label
77,2009_001056,2.71
78,2010_003255,2.71
79,2011_001514,2.71
80,2011_001753,2.71
81,2008_005816,2.712296
82,2008_002042,2.713625
83,2008_003974,2.7137849999999997
84,2008_002494,2.715492
85,2008_004752,2.7164900000000003
86,2008_003876,2.718154
87,2008_000464,2.718495
88,2008_006619,2.72
89,2008_007403,2.72
90,2009_000817,2.72
91,2009_001180,2.72
92,2009_002614,2.72
93,2010_004680,2.72
94,2008_003189,2.721316
95,2008_003524,2.722235
96,2008_003302,2.72682
97,2008_008284,2.73
98,2009_002831,2.73
99,2009_003608,2.73
100,2009_003958,2.73
101,2009_005218,2.73
102,2010_001240,2.73
103,2010_004756,2.73
104,2008_006090,2.731545
105,2008_002910,2.731976
106,2008_003287,2.736854
107,2009_003070,2.73693
108,2008_001551,2.73818
109,2008_006908,2.738762
110,2010_005101,2.739103
111,2009_001038,2.74
112,2009_003994,2.74
113,2009_005130,2.74
114,2010_001652,2.74
115,2010_001794,2.74
116,2010_004187,2.74
117,2010_005094,2.74
118,2010_005184,2.74
119,2011_000514,2.74
120,2011_001315,2.74
121,2008_003242,2.7412360000000002
122,2008_005538,2.7428049999999997
123,2008_002854,2.7431520000000003
124,2009_002291,2.746679
125,2008_004659,2.7467
126,2008_001691,2.75
127,2008_005436,2.75
128,2008_005455,2.75
129,2009_001117,2.75
130,2010_002543,2.75
131,2011_000392,2.75
132,2008_005421,2.750222
133,2008_000399,2.751186
134,2008_003846,2.752365
135,2008_001704,2.753057
136,2008_002793,2.7539290000000003
137,2008_001782,2.75493
138,2009_000339,2.7581330000000004
139,2008_004134,2.758317
140,2008_007904,2.76
141,2009_000638,2.76
142,2009_001999,2.76
143,2009_003105,2.76
144,2009_004285,2.76
145,2010_003139,2.76
146,2010_005557,2.76
147,2010_005627,2.76
148,2010_005752,2.76
149,2011_001572,2.76
150,2008_003255,2.760091
151,2008_003104,2.761488
152,2008_004106,2.762809
153,2008_002882,2.763374
154,2008_005724,2.763662
155,2008_001475,2.7647630000000003
156,2008_003608,2.765221
157,2009_003498,2.766441
158,2008_006213,2.766454
159,2010_005647,2.768275
160,2008_003520,2.768282
161,2009_002199,2.768639
162,2011_003091,2.768823
163,2010_000477,2.769151
164,2008_002835,2.7694240000000003
165,2008_004822,2.769886
166,2009_000435,2.769991
167,2008_004726,2.77
168,2008_008544,2.77
169,2009_000377,2.77
170,2009_003698,2.77
171,2010_000567,2.77
172,2010_004483,2.77
173,2008_003578,2.770105
174,2009_005120,2.770695
175,2010_000541,2.770911
176,2010_004906,2.771395
177,2008_003420,2.7721270000000002
178,2008_007086,2.7737689999999997
179,2008_000858,2.774334
180,2008_001121,2.774357
181,2008_005875,2.775012
182,2008_001941,2.775528
183,2010_004357,2.776522
184,2008_001668,2.776563
185,2008_004416,2.777041
186,2010_003025,2.7775380000000003
187,2008_001290,2.77874
188,2008_007937,2.78
189,2009_001733,2.78
190,2009_005190,2.78
191,2008_001982,2.7814240000000003
192,2008_006285,2.782397
193,2009_004044,2.782568
194,2008_006517,2.783095
195,2008_006128,2.783975
196,2009_000091,2.785244
197,2008_002499,2.785923
198,2008_002487,2.787505
199,2008_003704,2.7876369999999997
200,2008_002176,2.788789
201,2008_004704,2.79
202,2009_002645,2.79
203,2009_004382,2.79
204,2010_000082,2.79
205,2010_001806,2.79
206,2010_005753,2.79
207,2011_000850,2.79
208,2009_002803,2.7908459999999997
209,2008_005134,2.7910619999999997
210,2008_004218,2.79124
211,2008_002622,2.791795
212,2009_002890,2.792338
213,2008_000808,2.794094
214,2008_003278,2.7949580000000003
215,2008_005935,2.796696
216,2008_001825,2.7977790000000002
217,2009_005158,2.7981700000000003
218,2008_005895,2.798608
219,2009_004737,2.799314
220,2010_005806,2.799677
221,2008_000678,2.8
222,2008_000724,2.8
223,2008_000729,2.8
224,2008_001514,2.8
225,2008_003048,2.8
226,2010_003879,2.8
227,2010_004428,2.8
228,2011_000973,2.8
229,2008_000666,2.801531
230,2008_005186,2.803064
231,2008_003361,2.803362
232,2008_006072,2.8033650000000003
233,2008_002931,2.803603
234,2008_006987,2.803915
235,2010_004991,2.804153
236,2009_005251,2.8044849999999997
237,2008_005000,2.804925
238,2009_000745,2.805198
239,2009_003513,2.806021
240,2008_002292,2.806493
241,2008_001296,2.807306
242,2008_004616,2.808396
243,2008_004403,2.808617
244,2008_003763,2.808767
245,2008_001454,2.809482
246,2008_001724,2.81
247,2008_003703,2.81
248,2008_007587,2.81
249,2009_002754,2.81
250,2010_000075,2.81
251,2010_000971,2.81
252,2010_004733,2.81
253,2010_005317,2.81
254,2011_003111,2.81
255,2010_000241,2.8102669999999996
256,2008_004110,2.810749
257,2008_000782,2.812015
258,2008_004893,2.812394
259,2009_001948,2.813482
260,2008_006781,2.814216
261,2008_004438,2.814632
262,2009_005221,2.815729
263,2010_004157,2.815731
264,2008_007265,2.816555
265,2008_001374,2.8175830000000004
266,2008_003338,2.819185
267,2008_006109,2.8193599999999996
268,2008_003343,2.819668
269,2008_002428,2.82
270,2008_003944,2.82
271,2008_004696,2.82
272,2009_001059,2.82
273,2009_002119,2.82
274,2010_001647,2.82
275,2010_003764,2.82
276,2010_004829,2.82
277,2010_005096,2.82
278,2010_005496,2.82
279,2010_005603,2.82
280,2011_002100,2.82
281,2011_002228,2.82
282,2009_004084,2.821036
283,2008_004347,2.8235580000000002
284,2008_000672,2.82517
285,2008_000533,2.825398
286,2010_002248,2.82598
287,2010_001372,2.826014
288,2010_000362,2.826914
289,2008_005194,2.8275799999999998
290,2008_004306,2.827907
291,2009_000796,2.828031
292,2008_005208,2.828599
293,2009_003667,2.828634
294,2008_003624,2.83
295,2008_004804,2.83
296,2008_008404,2.83
297,2009_005140,2.83
298,2010_002310,2.83
299,2010_004749,2.83
300,2011_002699,2.83
301,2011_002992,2.83
302,2008_001971,2.8300490000000003
303,2008_004259,2.8316830000000004
304,2010_004959,2.8317259999999997
305,2010_003758,2.833031
306,2009_000303,2.8334759999999997
307,2008_006320,2.833806
308,2008_008105,2.8340959999999997
309,2009_004855,2.8350169999999997
310,2011_002715,2.835114
311,2008_004934,2.8362580000000004
312,2008_008435,2.836532
313,2008_005133,2.836852
314,2010_001937,2.8372439999999997
315,2008_001262,2.837341
316,2008_002001,2.8374189999999997
317,2008_001057,2.837546
318,2011_000565,2.8393479999999998
319,2008_002926,2.839763
320,2010_005059,2.839956
321,2008_002677,2.84
322,2008_005380,2.84
323,2008_006085,2.84
324,2008_006104,2.84
325,2008_008765,2.84
326,2009_000742,2.84
327,2009_001476,2.84
328,2010_001013,2.84
329,2010_002138,2.84
330,2010_003119,2.84
331,2010_003618,2.84
332,2010_004813,2.84
333,2010_005060,2.84
334,2010_005083,2.84
335,2010_005323,2.84
336,2011_000511,2.84
337,2008_002908,2.840558
338,2008_008292,2.8416509999999997
339,2010_000799,2.841919
340,2010_000342,2.844443
341,2010_000099,2.845154
342,2008_004263,2.846643
343,2008_004221,2.8475479999999997
344,2008_002145,2.84852
345,2011_003244,2.848965
346,2008_006599,2.85
347,2008_007764,2.85
348,2008_008746,2.85
349,2009_000702,2.85
350,2009_001312,2.85
351,2009_004424,2.85
352,2010_000836,2.85
353,2010_001448,2.85
354,2010_002938,2.85
355,2010_003418,2.85
356,2010_003980,2.85
357,2010_004451,2.85
358,2010_005115,2.85
359,2011_002589,2.85
360,2011_003275,2.85
361,2009_000103,2.850107
362,2008_006351,2.850704
363,2008_003943,2.851054
364,2008_003303,2.851322
365,2008_004575,2.8516619999999997
366,2008_006896,2.852538
367,2008_007777,2.852768
368,2008_004620,2.8534650000000004
369,2009_004308,2.853723
370,2008_003585,2.853786
371,2009_001565,2.853999
372,2010_004667,2.854161
373,2008_007816,2.854931
374,2008_002258,2.854997
375,2008_002403,2.855214
376,2008_003522,2.855384
377,2010_000320,2.855689
378,2008_005362,2.855978
379,2008_002666,2.856579
380,2011_001959,2.856661
381,2008_002913,2.857164
382,2009_003696,2.857166
383,2008_008048,2.857939
384,2010_000837,2.858011
385,2008_002930,2.858215
386,2008_004825,2.858257
387,2009_002472,2.85892
388,2008_004689,2.8595080000000004
389,2008_004145,2.859734
390,2009_001332,2.859769
391,2008_005656,2.8599900000000003
392,2008_004522,2.86
393,2008_007891,2.86
394,2008_008354,2.86
395,2009_000354,2.86
396,2009_000794,2.86
397,2009_001929,2.86
398,2009_001975,2.86
399,2009_003039,2.86
400,2010_000157,2.86
401,2010_001042,2.86
402,2010_001417,2.86
403,2010_001555,2.86
404,2010_002181,2.86
405,2010_003086,2.86
406,2010_003974,2.86
407,2011_003013,2.86
408,2010_000045,2.860793
409,2008_004975,2.8614479999999998
410,2010_003176,2.862377
411,2010_001697,2.862604
412,2008_001934,2.8638
413,2008_004119,2.863864
414,2008_003409,2.864029
415,2009_000320,2.866525
416,2008_002293,2.866732
417,2010_005068,2.867538
418,2008_000339,2.867759
419,2008_003504,2.868028
420,2008_003611,2.868935
421,2010_001976,2.869166
422,2008_001730,2.87
423,2008_005376,2.87
424,2008_006170,2.87
425,2009_000839,2.87
426,2009_005307,2.87
427,2010_000641,2.87
428,2011_001568,2.87
429,2011_001840,2.87
430,2011_003163,2.87
431,2009_002918,2.870075
432,2011_001779,2.870269
433,2008_004525,2.870344
434,2009_001660,2.8706270000000003
435,2008_000901,2.870664
436,2010_004304,2.870706
437,2010_005762,2.871233
438,2009_003686,2.871276
439,2008_000973,2.8716939999999997
440,2008_003892,2.871857
441,2009_001916,2.872018
442,2010_003920,2.872193
443,2008_000358,2.872562
444,2009_002708,2.872599
445,2008_000777,2.872799
446,2008_001160,2.873026
447,2008_006099,2.873242
448,2008_005463,2.873255
449,2008_006376,2.873424
450,2010_001665,2.8734439999999997
451,2010_002224,2.874097
452,2011_000124,2.874128
453,2008_002370,2.874355
454,2010_006035,2.874721
455,2009_001713,2.874888
456,2008_007256,2.875093
457,2008_002712,2.875608
458,2010_001465,2.876416
459,2009_000869,2.877123
460,2008_002778,2.877166
461,2010_005738,2.877177
462,2008_008274,2.8779779999999997
463,2008_003326,2.878325
464,2008_003239,2.87927
465,2010_003081,2.879322
466,2008_004703,2.879714
467,2008_006294,2.88
468,2008_007434,2.88
469,2008_008037,2.88
470,2008_008215,2.88
471,2009_000029,2.88
472,2009_001457,2.88
473,2009_001972,2.88
474,2009_005131,2.88
475,2010_000295,2.88
476,2010_000484,2.88
477,2010_001069,2.88
478,2010_003605,2.88
479,2010_004339,2.88
480,2010_005761,2.88
481,2011_001534,2.88
482,2011_003154,2.88
483,2008_006205,2.880061
484,2008_004767,2.8819169999999996
485,2011_002398,2.882203
486,2008_001501,2.88257
487,2008_004234,2.882849
488,2009_002429,2.883508
489,2008_000021,2.8837639999999998
490,2009_003151,2.884388
491,2010_000899,2.884455
492,2010_000608,2.885194
493,2008_003203,2.8854759999999997
494,2010_004450,2.885538
495,2008_002842,2.885757
496,2008_002562,2.8866549999999997
497,2011_001133,2.886991
498,2009_004103,2.887443
499,2008_002665,2.88745
500,2008_003749,2.887541
501,2008_008084,2.8877759999999997
502,2008_001744,2.887843
503,2009_004817,2.8880689999999998
504,2009_000962,2.888212
505,2008_004075,2.8886
506,2009_000456,2.888827
507,2009_001251,2.889759
508,2008_002859,2.89
509,2008_003087,2.89
510,2008_007404,2.89
511,2008_008300,2.89
512,2008_008359,2.89
513,2008_008421,2.89
514,2009_000322,2.89
515,2009_000731,2.89
516,2010_000189,2.89
517,2010_000721,2.89
518,2010_001626,2.89
519,2010_002422,2.89
520,2010_003402,2.89
521,2010_004052,2.89
522,2010_005672,2.89
523,2011_000149,2.89
524,2011_000269,2.89
525,2009_002133,2.890788
526,2008_000960,2.891473
527,2008_004900,2.891685
528,2010_004945,2.891979
529,2010_001402,2.892029
530,2010_005099,2.8924849999999998
531,2008_003813,2.892502
532,2008_004042,2.892602
533,2009_000930,2.893136
534,2008_005193,2.893774
535,2009_002957,2.893952
536,2009_004200,2.893967
537,2009_000410,2.89423
538,2009_003993,2.8944229999999997
539,2010_002279,2.89513
540,2008_002056,2.895349
541,2011_000526,2.895372
542,2008_007842,2.895783
543,2008_004647,2.895823
544,2010_000891,2.8960470000000003
545,2009_004274,2.896673
546,2009_003815,2.896754
547,2008_008455,2.897341
548,2008_008652,2.897559
549,2009_001774,2.897745
550,2008_005233,2.898311
551,2009_000634,2.8984389999999998
552,2009_002245,2.8988869999999998
553,2008_004121,2.899069
554,2008_004802,2.899339
555,2010_001237,2.8993900000000004
556,2009_002865,2.899453
557,2008_007394,2.899784
558,2008_003249,2.899892
559,2008_000134,2.9
560,2008_000655,2.9
561,2008_000674,2.9
562,2008_000972,2.9
563,2008_001098,2.9
564,2008_003510,2.9
565,2011_000789,2.9
566,2010_002371,2.900707
567,2009_001535,2.902823
568,2008_002305,2.903206
569,2008_000096,2.903946
570,2008_004764,2.90406
571,2008_002894,2.90407
572,2010_005442,2.904097
573,2009_001037,2.904473
574,2008_006774,2.90464
575,2008_002890,2.904803
576,2010_001607,2.905243
577,2009_004327,2.905363
578,2008_003720,2.9056439999999997
579,2008_004568,2.905739
580,2008_005631,2.905752
581,2009_000664,2.906002
582,2009_000330,2.906804
583,2009_001288,2.9071130000000003
584,2008_001872,2.907788
585,2010_000254,2.907929
586,2010_000557,2.90863
587,2010_005723,2.908835
588,2010_001739,2.908944
589,2008_004385,2.909032
590,2008_004672,2.909323
591,2008_003313,2.90988
592,2008_001998,2.91
593,2008_005335,2.91
594,2008_005938,2.91
595,2008_007630,2.91
596,2008_008507,2.91
597,2009_000970,2.91
598,2009_001128,2.91
599,2010_000735,2.91
600,2010_003227,2.91
601,2010_004242,2.91
602,2010_004946,2.91
603,2011_002324,2.91
604,2011_002817,2.91
605,2009_001562,2.91026
606,2008_000785,2.910421
607,2008_005209,2.910664
608,2008_005109,2.910742
609,2008_006175,2.911192
610,2010_000655,2.911391
611,2008_003706,2.911433
612,2008_004478,2.911692
613,2010_001351,2.911934
614,2011_002868,2.912881
615,2008_002208,2.91331
616,2009_002061,2.913494
617,2008_006329,2.913999
618,2008_004239,2.914157
619,2009_004552,2.9151849999999997
620,2008_002005,2.915317
621,2008_003417,2.91555
622,2010_005935,2.91605
623,2010_004244,2.9162060000000003
624,2008_004774,2.916578
625,2010_005376,2.9169669999999996
626,2008_002465,2.917252
627,2009_003068,2.917348
628,2008_002103,2.917394
629,2009_003087,2.917443
630,2010_001838,2.917478
631,2010_002299,2.9175869999999997
632,2009_001147,2.917655
633,2009_002131,2.917939
634,2008_008004,2.918478
635,2009_002684,2.918491
636,2009_001305,2.919389
637,2010_005230,2.919881
638,2008_002784,2.92
639,2008_004833,2.92
640,2008_005465,2.92
641,2008_005525,2.92
642,2008_005679,2.92
643,2008_006119,2.92
644,2008_007496,2.92
645,2009_000181,2.92
646,2009_001221,2.92
647,2009_001869,2.92
648,2009_002324,2.92
649,2009_002476,2.92
650,2009_002888,2.92
651,2009_004111,2.92
652,2010_003199,2.92
653,2010_004344,2.92
654,2010_004930,2.92
655,2010_005725,2.92
656,2011_000268,2.92
657,2011_000299,2.92
658,2011_001471,2.92
659,2011_002132,2.92
660,2011_002724,2.920379
661,2009_002445,2.9204060000000003
662,2010_005652,2.920534
663,2010_001291,2.9207810000000003
664,2010_002723,2.920826
665,2009_000756,2.920865
666,2008_004611,2.921178
667,2008_001413,2.9217619999999997
668,2008_004940,2.92204
669,2008_004147,2.922872
670,2009_003095,2.923298
671,2008_002000,2.923496
672,2008_000060,2.9235130000000003
673,2008_000579,2.9241330000000003
674,2010_003450,2.924426
675,2008_004015,2.924964
676,2008_002429,2.925057
677,2008_003088,2.925162
678,2009_001254,2.925366
679,2009_000833,2.925423
680,2008_000455,2.925767
681,2008_000066,2.9268650000000003
682,2008_007829,2.92722
683,2009_004716,2.92726
684,2009_000082,2.927657
685,2008_006561,2.927794
686,2008_003718,2.9278459999999997
687,2009_003771,2.928366
688,2010_005498,2.92845
689,2008_004273,2.928506
690,2008_004583,2.9285400000000004
691,2008_005447,2.929018
692,2008_000162,2.929049
693,2009_004858,2.9291169999999997
694,2010_005531,2.929198
695,2009_002301,2.929548
696,2008_000059,2.929823
697,2008_004287,2.93
698,2008_005252,2.93
699,2008_008395,2.93
700,2008_008711,2.93
701,2009_000327,2.93
702,2009_003626,2.93
703,2009_003704,2.93
704,2009_005236,2.93
705,2010_002294,2.93
706,2010_004182,2.93
707,2010_005914,2.93
708,2011_001863,2.93
709,2008_002719,2.930097
710,2009_002151,2.930447
711,2010_005217,2.930479
712,2010_003390,2.930565
713,2011_000044,2.931326
714,2008_005190,2.931682
715,2009_005160,2.931921
716,2009_000285,2.932427
717,2009_004232,2.932801
718,2011_000379,2.933337
719,2008_003579,2.933424
720,2008_004376,2.933465
721,2008_003779,2.934002
722,2009_001316,2.9346759999999996
723,2008_000492,2.934698
724,2008_006696,2.9357900000000003
725,2010_000750,2.936754
726,2010_003554,2.9372
727,2008_007028,2.937659
728,2010_003721,2.9382479999999997
729,2010_002204,2.938402
730,2009_001466,2.9390709999999998
731,2008_002766,2.939073
732,2010_003592,2.93914
733,2008_002199,2.939382
734,2008_003647,2.939434
735,2008_003472,2.93974
736,2009_003199,2.939886
737,2008_004654,2.94
738,2008_004896,2.94
739,2008_007730,2.94
740,2008_007794,2.94
741,2009_000030,2.94
742,2009_000477,2.94
743,2009_001419,2.94
744,2009_002791,2.94
745,2009_003023,2.94
746,2009_004895,2.94
747,2010_000948,2.94
748,2010_001016,2.94
749,2010_001292,2.94
750,2010_001356,2.94
751,2010_001450,2.94
752,2010_001995,2.94
753,2010_002616,2.94
754,2010_002661,2.94
755,2010_002778,2.94
756,2010_004917,2.94
757,2010_005152,2.94
758,2010_005731,2.94
759,2010_005785,2.94
760,2011_000229,2.94
761,2011_002230,2.94
762,2011_000293,2.940025
763,2009_003647,2.940477
764,2008_002612,2.94093
765,2009_002714,2.9410950000000002
766,2009_004324,2.943359
767,2010_005087,2.943767
768,2008_001336,2.943837
769,2009_000277,2.943902
770,2011_000232,2.945121
771,2010_001569,2.945128
772,2008_004602,2.945143
773,2010_005185,2.945867
774,2009_001403,2.94598
775,2010_001331,2.946614
776,2009_000871,2.94665
777,2008_003095,2.9466639999999997
778,2009_001502,2.946784
779,2009_003783,2.947126
780,2008_001783,2.947582
781,2008_001185,2.94813
782,2009_000684,2.948274
783,2009_002259,2.948795
784,2008_004624,2.948994
785,2010_001796,2.949002
786,2008_006668,2.949534
787,2009_004628,2.949557
788,2008_002943,2.9496919999999998
789,2008_002730,2.95
790,2008_003386,2.95
791,2008_004394,2.95
792,2008_004990,2.95
793,2008_005110,2.95
794,2008_007472,2.95
795,2008_007955,2.95
796,2008_007989,2.95
797,2009_000758,2.95
798,2009_001391,2.95
799,2009_002252,2.95
800,2009_002281,2.95
801,2009_002317,2.95
802,2009_002763,2.95
803,2009_003500,2.95
804,2010_000061,2.95
805,2010_000317,2.95
806,2010_001590,2.95
807,2010_002320,2.95
808,2010_002621,2.95
809,2010_003067,2.95
810,2010_003368,2.95
811,2010_003771,2.95
812,2010_004107,2.95
813,2010_004163,2.95
814,2010_004283,2.95
815,2010_005129,2.95
816,2010_005597,2.95
817,2011_000129,2.95
818,2011_001016,2.95
819,2011_001326,2.95
820,2008_003746,2.950231
821,2010_005377,2.9502740000000003
822,2008_005331,2.950556
823,2008_001852,2.950754
824,2008_000745,2.951284
825,2008_006249,2.951381
826,2009_002530,2.951457
827,2008_003015,2.951852
828,2010_000151,2.95208
829,2010_004346,2.952493
830,2008_007879,2.952748
831,2008_000131,2.953147
832,2008_000796,2.953493
833,2008_007855,2.954103
834,2008_001456,2.955062
835,2010_000664,2.955235
836,2009_002604,2.955305
837,2010_000055,2.95558
838,2009_000790,2.9556270000000002
839,2009_003430,2.955629
840,2008_005346,2.955923
841,2009_001962,2.955946
842,2009_002320,2.956419
843,2008_004808,2.956438
844,2008_005064,2.9567900000000003
845,2009_002704,2.957164
846,2011_001902,2.9577880000000003
847,2011_003057,2.957911
848,2008_007073,2.958034
849,2008_001166,2.958282
850,2008_006609,2.958412
851,2010_005149,2.959175
852,2008_001961,2.959575
853,2010_002095,2.959825
854,2008_005216,2.959955
855,2008_004396,2.96
856,2008_004631,2.96
857,2008_005251,2.96
858,2008_006347,2.96
859,2009_000233,2.96
860,2009_000317,2.96
861,2009_002204,2.96
862,2009_002308,2.96
863,2009_002326,2.96
864,2009_004662,2.96
865,2010_000159,2.96
866,2010_000285,2.96
867,2010_001522,2.96
868,2010_003019,2.96
869,2010_003799,2.96
870,2010_004425,2.96
871,2010_004861,2.96
872,2010_005064,2.96
873,2011_000388,2.96
874,2011_001114,2.96
875,2011_002772,2.96
876,2010_004286,2.96025
877,2008_004230,2.960337
878,2008_004021,2.9610060000000002
879,2008_000413,2.961057
880,2008_000899,2.9611259999999997
881,2009_000958,2.961363
882,2010_000576,2.9618
883,2008_006000,2.962719
884,2008_003418,2.963405
885,2010_001950,2.963664
886,2008_000788,2.963886
887,2011_000103,2.963959
888,2011_003098,2.964019
889,2008_003277,2.964165
890,2008_007274,2.964474
891,2008_005521,2.964495
892,2008_007034,2.964581
893,2010_003372,2.965402
894,2008_005699,2.965474
895,2009_004946,2.9655419999999997
896,2010_004808,2.965698
897,2009_003694,2.965752
898,2008_008318,2.966533
899,2009_001587,2.9670229999999997
900,2009_000915,2.9672560000000003
901,2008_002806,2.967592
902,2009_001205,2.967868
903,2010_000014,2.96792
904,2008_004649,2.967995
905,2010_004694,2.968026
906,2011_001259,2.968701
907,2008_002564,2.969189
908,2010_001008,2.969729
909,2008_004544,2.97
910,2008_005847,2.97
911,2008_006732,2.97
912,2008_007229,2.97
913,2008_007289,2.97
914,2008_007836,2.97
915,2008_008294,2.97
916,2009_000248,2.97
917,2009_001146,2.97
918,2009_001264,2.97
919,2009_002232,2.97
920,2009_003396,2.97
921,2009_003702,2.97
922,2009_005155,2.97
923,2010_000229,2.97
924,2010_000392,2.97
925,2010_002118,2.97
926,2010_002662,2.97
927,2010_003863,2.97
928,2010_005134,2.97
929,2010_005206,2.97
930,2010_005472,2.97
931,2010_005551,2.97
932,2011_000855,2.97
933,2011_002908,2.97
934,2008_002007,2.970096
935,2008_004105,2.9703720000000002
936,2008_005137,2.97053
937,2010_004295,2.970915
938,2010_001776,2.971025
939,2008_000602,2.9713220000000002
940,2010_005556,2.971386
941,2010_000994,2.971751
942,2008_003544,2.971804
943,2009_000218,2.9720720000000003
944,2011_002528,2.972505
945,2011_001264,2.97323
946,2008_003178,2.9732979999999998
947,2008_002829,2.973306
948,2009_002609,2.973505
949,2008_002578,2.9736029999999998
950,2010_000072,2.9738830000000003
951,2008_001306,2.974601
952,2008_005333,2.9748200000000002
953,2008_006386,2.974929
954,2008_007625,2.975218
955,2008_005408,2.975545
956,2008_001714,2.975857
957,2009_001667,2.976043
958,2010_000453,2.976076
959,2008_001845,2.976896
960,2008_001881,2.976909
961,2008_005523,2.976928
962,2009_002414,2.977191
963,2008_006041,2.977249
964,2008_000676,2.97735
965,2008_006926,2.9786200000000003
966,2008_003894,2.978792
967,2010_002976,2.9794869999999998
968,2010_005428,2.979572
969,2008_004216,2.979604
970,2008_005734,2.98
971,2008_006281,2.98
972,2008_006951,2.98
973,2008_007211,2.98
974,2008_007222,2.98
975,2008_007441,2.98
976,2008_007501,2.98
977,2008_007710,2.98
978,2008_007964,2.98
979,2008_008052,2.98
980,2008_008145,2.98
981,2008_008307,2.98
982,2008_008708,2.98
983,2009_000563,2.98
984,2009_000981,2.98
985,2009_000996,2.98
986,2009_001075,2.98
987,2009_002370,2.98
988,2009_002380,2.98
989,2009_002423,2.98
990,2009_002697,2.98
991,2009_003376,2.98
992,2009_003773,2.98
993,2010_000802,2.98
994,2010_001584,2.98
995,2010_001842,2.98
996,2010_001956,2.98
997,2010_002468,2.98
998,2010_002808,2.98
999,2010_003185,2.98
1000,2010_004064,2.98
1001,2010_004569,2.98
1002,2010_005224,2.98
1003,2010_005458,2.98
1004,2011_002055,2.98
1005,2009_003381,2.980846
1006,2008_003519,2.981522
1007,2008_005558,2.981586
1008,2011_003269,2.981617
1009,2008_005777,2.981871
1010,2009_000385,2.982224
1011,2008_002322,2.98237
1012,2010_000374,2.982863
1013,2009_003933,2.982875
1014,2009_004502,2.98314
1015,2008_007941,2.983146
1016,2008_003013,2.983325
1017,2010_003147,2.9840880000000003
1018,2008_005904,2.984093
1019,2008_004112,2.98432
1020,2008_003344,2.984484
1021,2008_003997,2.984912
1022,2008_002547,2.985089
1023,2009_000919,2.9860830000000003
1024,2010_002405,2.986415
1025,2008_003801,2.986481
1026,2009_002240,2.986616
1027,2008_000213,2.9866759999999997
1028,2010_003483,2.987141
1029,2010_000264,2.987443
1030,2008_004706,2.987526
1031,2008_000733,2.987542
1032,2009_001212,2.988289
1033,2009_004486,2.98835
1034,2008_005855,2.988542
1035,2010_005416,2.988997
1036,2009_005078,2.989093
1037,2008_007673,2.989652
1038,2008_004856,2.9898279999999997
1039,2008_004326,2.99
1040,2008_004365,2.99
1041,2008_006708,2.99
1042,2008_008180,2.99
1043,2009_000104,2.99
1044,2009_000771,2.99
1045,2009_001198,2.99
1046,2009_001417,2.99
1047,2009_002256,2.99
1048,2009_003013,2.99
1049,2009_003531,2.99
1050,2010_000190,2.99
1051,2010_001529,2.99
1052,2010_001687,2.99
1053,2010_002956,2.99
1054,2010_003488,2.99
1055,2010_003651,2.99
1056,2010_004960,2.99
1057,2008_008525,2.99003
1058,2008_006682,2.990038
1059,2010_002136,2.990265
1060,2010_003316,2.991156
1061,2010_003847,2.991182
1062,2008_002419,2.99142
1063,2009_004579,2.993281
1064,2008_002167,2.993939
1065,2010_000510,2.994137
1066,2009_002035,2.994287
1067,2008_002904,2.9944290000000002
